transaction_id,amount,hour_of_day,day_of_week,merchant_category,distance_from_home,distance_from_last_transaction,ratio_to_median_amount,is_foreign,is_weekend,velocity_last_hour,is_fraud
301616,20.99,9,6,9,0.2,1.3,1.63,0,1,0,0
301617,4.89,18,2,6,7.1,3.8,0.69,0,0,0,0
301618,12.77,12,2,9,2.5,9.1,0.65,0,0,5,0
301619,145.39,12,4,6,11.5,2.8,2.7,0,0,3,0
301620,26.71,17,4,8,0.7,10.2,2.16,0,0,1,0
301621,42.14,14,6,8,5.6,2.5,3.22,0,1,3,0
301622,46.95,11,3,3,7.0,0.1,1.53,0,0,5,0
301623,5.77,14,4,6,5.4,0.0,0.63,0,0,0,0
301624,95.69,11,1,2,4.8,3.3,1.2,1,0,2,0
301625,51.35,20,1,5,9.0,3.1,1.07,0,0,1,0
301626,30.07,15,1,2,10.7,1.3,0.91,0,0,3,0
301627,27.28,9,3,9,1.0,6.6,1.31,0,0,1,0
301628,8.34,22,4,3,1.3,3.0,0.47,0,0,2,0
301629,32.79,14,1,6,10.9,2.3,1.36,0,0,2,0
301630,24.76,11,6,4,2.3,0.8,0.72,0,1,1,0
301631,28.37,19,6,6,1.4,4.1,0.59,0,1,3,0
301632,16.94,0,1,9,9.8,2.6,1.58,0,0,2,0
301633,14.29,22,2,8,16.3,0.6,0.8,0,0,2,0
301634,20.95,9,3,2,0.1,0.4,1.11,0,0,5,0
301635,61.28,15,3,6,11.1,0.9,0.31,1,0,1,0
301636,15.96,21,5,1,4.7,1.5,2.68,0,1,3,0
301637,92.49,11,0,4,12.9,4.3,0.52,0,0,1,0
301638,51.88,14,6,3,2.8,5.5,1.01,0,1,2,0
301639,39.63,1,2,7,2.4,4.0,1.6,0,0,2,0
301640,45.32,12,5,1,6.4,1.3,1.4,0,1,2,0
301641,181.53,21,4,3,0.6,1.4,1.53,0,0,5,0
301642,48.34,6,2,7,0.8,2.8,1.22,0,0,1,0
301643,7.48,15,6,7,4.3,2.4,1.11,0,1,3,0
301644,100.52,22,3,2,0.7,0.2,1.07,0,0,1,0
301645,68.79,22,2,6,4.6,2.3,1.31,1,0,1,0
301646,47.44,13,2,9,2.6,0.8,0.81,0,0,2,0
301647,13.73,16,4,8,3.6,1.2,1.32,0,0,3,0
301648,14.91,18,5,8,0.2,0.1,0.77,0,1,2,0
301649,24.44,12,1,2,10.0,0.4,2.17,0,0,1,0
301650,19.89,9,0,8,1.7,2.8,0.71,0,0,0,0
301651,23.91,20,4,8,3.6,3.2,0.49,0,0,1,0
301652,56.09,10,1,7,9.5,2.8,0.43,0,0,2,0
301653,90.57,19,6,2,27.2,0.3,1.06,0,1,1,0
301654,12.49,17,1,8,5.0,2.7,1.11,0,0,0,0
301655,225.01,16,2,5,5.9,2.7,0.54,0,0,2,0
301656,20.07,16,1,4,7.2,9.9,1.23,0,0,2,0
301657,129.11,8,0,7,3.5,1.8,0.52,0,0,1,0
301658,27.66,20,6,9,0.5,0.8,0.88,0,1,2,0
301659,10.83,19,2,2,0.2,1.8,1.22,0,0,2,0
301660,7.24,16,0,8,4.9,0.7,0.94,0,0,2,0
301661,11.06,12,4,3,2.5,1.8,0.49,0,0,1,0
301662,107.37,19,0,10,6.3,0.3,1.28,0,0,5,0
301663,4.4,12,1,7,8.9,3.4,0.43,0,0,3,0
301664,61.87,23,5,7,14.4,1.6,1.35,0,1,2,0
301665,53.1,14,6,9,3.8,0.2,1.11,0,1,4,0
301666,179.38,15,1,5,2.1,1.9,1.06,0,0,1,0
301667,22.03,12,5,3,1.1,1.8,1.23,0,1,2,0
301668,123.25,10,6,1,2.9,3.2,1.18,0,1,2,0
301669,34.06,18,3,1,3.9,1.7,0.43,0,0,2,0
301670,33.45,10,1,4,5.9,5.4,0.99,0,0,2,0
301671,52.26,16,3,10,11.6,0.1,1.15,0,0,1,0
301672,89.7,2,1,3,115.4,2.8,4.3,0,0,4,1
301673,20.92,12,5,2,0.3,0.1,0.71,0,1,1,0
301674,40.95,10,3,5,0.0,1.1,0.84,0,0,1,0
301675,175.7,22,5,10,4.3,0.1,0.8,0,1,1,0
301676,14.39,0,5,10,4.1,8.2,1.51,0,1,1,0
301677,112.04,16,5,1,0.7,0.1,0.67,0,1,0,0
301678,20.96,23,6,5,3.2,1.7,1.08,0,1,0,0
301679,133.34,7,0,6,8.7,0.3,3.52,0,0,1,0
301680,65.97,10,0,7,3.2,0.0,0.71,0,0,5,0
301681,49.68,17,5,3,9.8,1.5,1.74,0,1,3,0
301682,86.82,9,6,3,5.9,1.2,0.92,0,1,5,0
301683,253.78,19,5,10,23.7,2.3,1.97,0,1,4,0
301684,25.33,22,0,7,1.6,15.4,0.69,0,0,2,0
301685,58.91,12,2,2,2.3,2.1,2.47,0,0,1,0
301686,117.14,14,5,6,9.0,4.5,0.51,0,1,2,0
301687,7.47,11,3,9,4.6,1.5,1.05,0,0,1,0
301688,24.04,0,1,3,0.4,5.9,1.21,0,0,1,0
301689,77.36,9,3,3,4.2,2.1,1.18,0,0,3,0
301690,54.19,5,1,4,0.4,5.6,0.92,0,0,2,0
301691,28.35,10,6,2,6.4,1.2,0.45,0,1,1,0
301692,15.55,8,1,4,0.4,0.7,1.37,0,0,3,0
301693,432.47,9,3,9,1.0,0.6,1.31,0,0,1,0
301694,7.24,22,0,2,5.2,0.9,0.5,0,0,2,0
301695,4.15,20,5,5,0.9,0.3,0.87,0,1,0,0
301696,69.44,21,0,8,11.7,0.6,1.4,0,0,1,0
301697,54.75,17,4,10,1.1,2.6,2.09,0,0,5,0
301698,16.26,19,2,2,3.7,1.1,1.27,0,0,1,0
301699,118.66,16,5,1,2.2,0.9,0.67,0,1,1,0
301700,31.81,14,5,7,2.7,2.9,0.92,0,1,0,0
301701,11.78,17,3,2,3.8,2.6,0.43,0,0,5,0
301702,38.88,18,4,5,0.5,5.3,0.72,0,0,1,0
301703,73.94,12,3,5,0.7,1.2,0.92,0,0,0,0
301704,46.63,11,3,7,1.3,0.7,0.65,0,0,4,0
301705,13.06,10,1,8,1.5,0.6,1.68,0,0,2,0
301706,40.34,14,2,1,1.4,4.5,2.16,0,0,2,0
301707,219.94,11,0,8,1.9,0.3,1.13,1,0,2,0
301708,182.24,10,5,7,0.3,2.7,1.82,0,1,2,0
301709,58.92,15,2,5,0.5,1.0,2.01,0,0,2,0
301710,14.4,9,2,10,6.2,1.6,2.44,0,0,1,0
301711,19.76,18,2,2,2.9,0.2,0.91,0,0,2,0
301712,59.83,10,1,3,5.2,7.7,0.77,0,0,3,0
301713,122.33,21,3,4,2.5,0.9,0.81,0,0,1,0
301714,10.02,11,0,3,3.2,0.5,0.77,1,0,3,0
301715,68.46,14,5,4,1.5,0.1,0.92,0,1,0,0
301716,244.6,20,2,7,7.5,0.6,1.47,0,0,4,0
301717,110.88,16,4,1,4.6,3.1,0.64,0,0,2,0
301718,29.91,9,0,5,3.0,4.5,1.59,0,0,1,0
301719,126.64,11,2,6,3.2,3.3,0.64,0,0,2,0
301720,9.73,13,3,9,0.5,0.7,0.65,0,0,2,0
301721,65.25,13,1,7,2.1,2.2,1.13,0,0,0,0
301722,11.06,23,4,4,0.3,5.4,0.99,0,0,2,0
301723,51.65,20,5,7,6.0,2.1,1.54,0,1,2,0
301724,61.9,15,2,2,2.3,6.0,1.56,0,0,2,0
301725,16.0,15,4,3,1.1,1.8,1.82,0,0,1,0
301726,39.31,11,1,3,0.0,0.8,1.34,0,0,1,0
301727,13.95,15,4,7,5.4,4.9,0.55,0,0,1,0
301728,62.1,15,4,9,2.6,3.4,0.84,0,0,1,0
301729,44.07,18,2,3,5.5,1.7,1.1,0,0,4,0
301730,128.99,11,6,7,6.0,7.4,0.98,0,1,3,0
301731,108.33,16,0,5,3.4,4.2,1.57,0,0,1,0
301732,28.88,19,0,6,1.1,8.6,0.95,1,0,1,0
301733,30.44,17,6,3,7.5,1.4,0.99,0,1,2,0
301734,26.85,18,1,9,4.3,2.6,1.19,0,0,3,0
301735,12.1,13,1,8,8.2,3.0,0.91,0,0,4,0
301736,142.84,11,5,1,2.1,1.6,1.08,0,1,1,0
301737,40.35,13,5,3,0.4,12.5,1.22,0,1,2,0
301738,38.81,22,1,6,5.1,9.6,0.64,0,0,2,0
301739,893.14,15,2,2,7.1,9.4,21.22,0,0,6,1
301740,36.35,16,2,9,7.6,0.5,1.4,1,0,3,0
301741,223.46,2,4,3,5.0,3.2,5.8,1,0,6,1
301742,17.1,19,4,6,4.1,0.6,1.72,0,0,2,0
301743,7.55,9,4,4,1.4,0.8,1.71,0,0,3,0
301744,32.5,12,2,1,0.1,0.4,1.48,0,0,2,0
301745,42.34,17,4,7,4.1,2.9,0.79,0,0,4,0
301746,24.24,17,4,3,0.7,0.7,1.09,0,0,2,0
301747,69.64,10,2,2,0.4,5.3,0.54,0,0,1,0
301748,238.64,10,0,6,1.4,0.3,3.42,0,0,1,0
301749,19.97,17,1,7,0.7,0.0,1.41,0,0,1,0
301750,85.74,9,2,10,7.8,2.9,1.3,1,0,2,0
301751,12.27,22,4,1,14.9,0.3,1.21,0,0,1,0
301752,36.26,18,5,7,4.5,2.0,1.46,0,1,2,0
301753,45.07,22,1,10,1.0,1.9,1.71,0,0,0,0
301754,37.02,13,3,7,0.4,6.5,0.91,0,0,2,0
301755,15.94,15,5,8,2.8,1.6,0.97,0,1,2,0
301756,12.97,21,6,7,4.3,8.7,0.5,0,1,2,0
301757,90.69,11,6,9,3.8,1.4,1.75,0,1,3,0
301758,57.33,15,5,7,5.3,1.7,0.82,0,1,0,0
301759,67.4,10,2,10,2.8,9.8,2.19,0,0,3,0
301760,61.44,19,4,9,0.6,3.2,1.07,0,0,0,0
301761,12.95,17,4,7,20.7,1.4,0.4,0,0,4,0
301762,52.12,8,3,1,4.9,2.2,0.45,0,0,2,0
301763,43.5,12,1,5,3.5,0.9,0.5,1,0,5,0
301764,83.44,16,4,9,1.2,3.8,2.12,0,0,1,0
301765,99.39,9,0,8,12.1,2.6,0.51,0,0,4,0
301766,34.06,17,3,9,3.5,0.7,1.65,0,0,1,0
301767,22.84,10,4,9,18.5,3.7,0.58,0,0,0,0
301768,31.68,12,6,3,0.1,1.0,1.31,0,1,3,0
301769,44.02,13,2,6,12.0,2.5,1.52,0,0,0,0
301770,101.02,16,3,3,2.0,4.7,0.84,0,0,2,0
301771,63.1,19,2,2,4.4,1.5,1.51,0,0,2,0
301772,127.2,23,1,6,1.0,1.1,0.75,0,0,3,0
301773,67.9,16,4,2,15.4,5.9,1.12,0,0,1,0
301774,245.95,13,5,9,4.1,34.3,12.37,0,1,7,1
301775,45.24,16,3,4,2.5,5.0,0.82,0,0,3,0
301776,23.53,16,1,9,24.1,4.2,1.56,0,0,1,0
301777,39.26,16,1,3,0.3,0.8,1.61,0,0,1,0
301778,6.05,9,4,1,11.5,3.2,0.73,0,0,4,0
301779,52.33,11,1,7,1.5,0.6,1.54,0,0,1,0
301780,13.86,13,2,1,0.2,1.9,0.45,0,0,0,0
301781,70.28,11,5,6,0.4,1.8,1.12,0,1,1,0
301782,212.01,13,0,8,11.3,1.4,0.72,0,0,0,0
301783,138.93,8,5,6,3.5,6.8,0.71,0,1,0,0
301784,98.97,22,2,7,0.9,7.9,1.33,0,0,3,0
301785,375.47,1,0,2,23.5,27.3,4.27,1,0,6,1
301786,79.27,21,5,7,11.8,1.2,0.73,0,1,3,0
301787,3.78,14,4,8,6.4,4.6,0.82,0,0,1,0
301788,87.37,9,3,3,2.0,4.4,0.55,0,0,2,0
301789,46.44,11,4,4,11.8,0.6,0.47,0,0,1,0
301790,42.44,16,1,1,6.5,2.1,1.06,0,0,3,0
301791,28.63,17,5,7,3.7,0.9,2.3,0,1,2,0
301792,165.48,11,6,10,12.6,2.1,0.26,0,1,2,0
301793,34.3,16,4,1,0.7,7.2,1.58,0,0,2,0
301794,36.96,12,3,7,10.6,0.3,0.68,0,0,2,0
301795,20.04,20,1,4,0.3,9.7,0.83,0,0,2,0
301796,33.04,12,3,3,3.3,2.5,0.59,0,0,3,0
301797,8.54,17,2,6,3.1,5.1,0.74,0,0,3,0
301798,35.84,11,2,7,1.9,2.0,0.54,0,0,5,0
301799,3.71,11,3,6,11.5,8.2,1.32,0,0,2,0
301800,23.53,8,2,8,4.9,0.7,0.99,0,0,3,0
301801,11.06,10,5,10,9.8,3.7,0.97,0,1,3,0
301802,4.75,20,0,9,3.6,3.3,0.3,0,0,0,0
301803,16.0,13,6,3,10.1,0.1,0.95,0,1,0,0
301804,234.82,21,3,2,8.2,1.7,0.92,0,0,3,0
301805,32.35,9,2,7,6.5,0.3,1.04,0,0,3,0
301806,15.71,18,5,4,0.1,4.0,0.87,0,1,2,0
301807,55.94,10,0,1,1.4,0.4,2.1,0,0,1,0
301808,29.35,2,6,6,1.7,0.1,0.39,0,1,2,0
301809,20.48,21,6,10,2.7,2.5,0.72,1,1,5,0
301810,321.0,19,1,10,1.6,8.5,0.82,0,0,3,0
301811,115.04,18,0,3,5.1,2.9,1.7,0,0,1,0
301812,23.85,22,3,1,0.8,10.7,0.9,0,0,2,0
301813,71.46,8,5,4,9.2,0.9,0.8,0,1,2,0
301814,27.99,16,4,3,0.7,9.6,0.99,0,0,2,0
301815,17.17,13,4,5,24.0,2.8,0.68,0,0,1,0
301816,34.91,12,3,2,2.5,0.2,2.08,0,0,1,0
301817,22.6,19,6,4,7.9,0.2,1.46,0,1,6,0
301818,17.45,14,2,5,6.7,2.2,1.09,0,0,0,0
301819,37.72,16,2,9,1.9,1.3,1.92,0,0,1,0
301820,16.95,15,2,8,1.2,4.1,1.3,0,0,5,0
301821,76.15,1,5,8,0.4,5.3,1.27,0,1,3,0
301822,2.86,17,0,9,0.9,7.0,2.09,0,0,0,0
301823,94.08,13,6,5,0.7,1.9,0.57,0,1,1,0
301824,13.01,17,6,9,0.5,0.8,1.44,1,1,0,0
301825,25.56,16,2,1,2.7,5.7,0.91,0,0,1,0
301826,30.35,12,5,7,1.6,2.5,0.7,0,1,1,0
301827,29.7,13,3,3,7.4,6.4,1.86,0,0,0,0
301828,10.24,11,2,2,4.2,0.7,0.98,0,0,4,0
301829,50.2,17,4,8,6.9,3.7,0.62,0,0,2,0
301830,10.73,21,1,3,8.1,7.5,1.68,0,0,2,0
301831,63.16,14,6,1,0.6,4.6,1.37,0,1,1,0
301832,7.01,8,3,1,4.0,1.2,1.4,0,0,3,0
301833,67.37,8,5,2,5.4,2.0,1.77,0,1,2,0
301834,16.17,8,3,1,4.6,4.0,0.39,0,0,4,0
301835,126.27,15,3,1,13.2,0.8,0.79,0,0,3,0
301836,38.38,15,1,3,4.1,1.0,1.03,0,0,3,0
301837,13.9,11,4,10,8.4,2.5,0.46,0,0,1,0
301838,33.24,7,3,7,13.2,0.2,0.65,1,0,3,0
301839,10.02,6,3,10,1.1,5.4,1.03,0,0,4,0
301840,6.94,19,6,8,28.2,4.0,0.58,0,1,0,0
301841,64.14,11,3,5,11.6,3.5,0.73,0,0,0,0
301842,12.51,17,0,8,4.7,0.3,0.41,0,0,0,0
301843,32.98,14,0,7,1.7,4.3,0.88,0,0,2,0
301844,103.05,11,0,8,3.4,5.3,1.18,0,0,3,0
301845,30.15,20,5,1,8.6,1.8,1.25,0,1,1,0
301846,44.06,13,5,6,7.0,3.3,0.95,0,1,4,0
301847,20.03,10,6,4,0.1,0.9,1.14,0,1,1,0
301848,83.65,10,5,3,5.1,1.2,0.58,0,1,1,0
301849,100.12,15,5,7,7.9,0.3,1.47,0,1,4,0
301850,52.62,20,5,9,7.1,0.3,0.78,1,1,3,0
301851,17.12,13,5,8,0.5,0.5,0.7,0,1,4,0
301852,272.51,11,1,2,6.4,3.9,0.59,0,0,2,0
301853,13.38,12,3,9,6.3,3.3,0.7,1,0,1,0
301854,25.57,22,5,10,2.3,6.6,0.78,0,1,4,0
301855,67.53,10,6,8,1.3,5.1,1.12,0,1,2,0
301856,20.63,12,2,7,0.2,0.8,0.95,0,0,5,0
301857,8.39,20,5,9,0.2,1.0,0.59,0,1,3,0
301858,133.8,7,3,3,1.7,4.0,1.03,0,0,1,0
301859,58.93,14,1,10,2.2,3.8,0.31,0,0,5,0
301860,21.44,8,2,4,8.2,3.2,0.99,0,0,2,0
301861,20.49,12,6,6,0.2,1.1,2.02,0,1,1,0
301862,78.2,18,4,7,15.1,8.4,0.67,1,0,2,0
301863,57.23,17,0,4,4.4,0.4,0.65,0,0,1,0
301864,10.28,9,3,7,11.7,7.2,0.24,0,0,0,0
301865,38.66,22,3,8,5.4,4.5,0.71,0,0,1,0
301866,123.66,16,1,3,3.9,4.3,1.72,0,0,2,0
301867,12.6,7,2,2,3.1,0.2,1.23,0,0,0,0
301868,358.71,1,4,3,8.0,8.5,2.44,0,0,3,1
301869,99.84,12,4,3,0.3,0.1,0.85,0,0,1,0
301870,52.02,11,4,10,1.0,0.4,1.35,0,0,3,0
301871,35.55,7,4,2,4.0,3.8,1.06,0,0,4,0
301872,22.8,9,4,7,14.7,1.2,0.58,0,0,3,0
301873,16.38,13,6,4,3.7,0.6,0.69,0,1,2,0
301874,32.04,17,6,8,1.1,7.1,0.97,0,1,2,0
301875,10.1,14,0,2,2.9,0.4,0.99,0,0,4,0
301876,38.38,10,0,8,13.8,0.0,0.62,0,0,1,0
301877,15.99,19,1,2,4.4,2.6,0.92,0,0,3,0
301878,39.39,14,6,2,3.9,2.7,0.83,0,1,3,0
301879,171.8,11,6,5,0.8,2.9,1.82,0,1,0,0
301880,56.07,17,3,5,22.4,0.5,0.65,0,0,2,0
301881,26.63,17,6,10,16.5,2.4,0.72,0,1,1,0
301882,90.32,21,6,9,4.4,0.2,1.32,0,1,0,0
301883,28.72,13,4,6,1.2,2.8,1.92,1,0,3,0
301884,6.0,16,5,5,0.5,1.8,1.15,0,1,2,0
301885,44.4,20,4,7,14.2,6.7,1.97,0,0,2,0
301886,39.14,9,5,2,0.0,8.5,0.7,0,1,0,0
301887,47.44,10,4,2,3.4,1.6,1.28,0,0,2,0
301888,38.42,11,2,10,2.9,0.5,1.07,0,0,0,0
301889,45.49,6,4,10,0.9,6.3,0.85,0,0,1,0
301890,55.26,20,6,6,12.5,1.3,0.51,0,1,2,0
301891,32.11,10,1,6,4.8,0.7,1.06,0,0,3,0
301892,37.89,11,4,10,13.7,5.8,0.89,0,0,1,0
301893,35.07,16,0,10,8.2,2.8,0.59,0,0,6,0
301894,19.57,16,1,5,5.2,0.1,0.56,0,0,0,0
301895,1.6,18,0,5,1.1,0.8,3.09,0,0,4,0
301896,34.85,11,4,4,2.2,1.1,1.26,0,0,1,0
301897,121.0,12,1,4,1.2,6.0,0.4,0,0,2,0
301898,90.52,11,5,10,3.1,0.4,4.64,0,1,0,0
301899,17.04,8,4,6,6.1,0.9,1.97,0,0,1,0
301900,3.84,11,6,3,6.6,1.5,0.66,0,1,2,0
301901,151.26,9,1,6,6.5,1.0,1.83,0,0,1,0
301902,57.76,20,1,4,4.5,2.1,0.91,0,0,0,0
301903,3.21,14,2,5,5.7,1.8,1.42,0,0,2,0
301904,30.31,0,2,9,2.5,3.0,2.17,0,0,2,0
301905,156.98,19,2,7,1.8,3.3,1.13,0,0,2,0
301906,119.18,11,4,6,5.6,0.3,0.17,0,0,1,0
301907,34.17,8,1,4,5.2,0.7,1.03,0,0,0,0
301908,26.46,14,5,6,6.7,2.5,1.42,0,1,6,0
301909,18.42,17,4,5,0.3,2.8,0.72,0,0,3,0
301910,117.8,18,1,8,12.3,4.4,1.16,1,0,3,0
301911,32.66,19,1,2,10.0,4.7,0.86,0,0,1,0
301912,476.71,21,0,9,4.3,5.8,1.05,0,0,1,0
301913,72.24,18,4,10,0.4,3.2,1.11,0,0,2,0
301914,123.13,9,3,3,4.9,2.5,1.16,0,0,2,0
301915,19.87,14,3,6,1.6,1.0,1.77,0,0,3,0
301916,3.44,14,3,5,3.4,2.9,1.75,0,0,4,0
301917,37.36,21,5,1,2.4,10.5,0.93,0,1,4,0
301918,73.4,9,2,6,4.9,4.1,1.69,1,0,4,0
301919,19.85,14,1,1,9.2,2.4,0.94,0,0,2,0
301920,14.95,8,0,6,6.2,0.2,1.35,0,0,3,0
301921,21.55,23,0,3,1.1,0.6,0.51,0,0,2,0
301922,47.16,21,2,7,5.0,3.0,0.88,0,0,3,0
301923,42.9,16,4,4,0.5,1.1,0.72,0,0,1,0
301924,5.71,19,3,3,4.4,1.8,0.77,0,0,2,0
301925,89.83,8,5,7,1.6,2.9,0.73,0,1,3,0
301926,22.58,21,0,10,6.6,1.0,1.24,0,0,2,0
301927,51.39,14,1,10,2.7,1.5,0.95,1,0,2,0
301928,154.26,15,5,9,38.7,11.9,3.99,0,1,6,1
301929,133.93,15,3,1,3.2,1.7,1.18,0,0,1,0
301930,21.07,11,4,9,14.1,9.5,1.19,0,0,3,0
301931,23.29,11,5,5,16.0,5.1,0.79,0,1,1,0
301932,60.97,9,6,5,5.6,0.1,1.21,0,1,2,0
301933,280.83,22,4,1,14.3,1.7,1.32,0,0,2,0
301934,42.81,15,5,7,1.4,2.1,0.59,0,1,4,0
301935,11.07,13,5,3,3.9,0.2,2.06,0,1,4,0
301936,47.18,10,6,10,2.7,0.5,1.18,0,1,4,0
301937,39.63,3,2,8,0.7,1.7,1.65,0,0,2,0
301938,114.42,10,2,1,2.4,11.8,0.81,0,0,2,0
301939,64.15,20,2,2,9.9,0.0,1.29,0,0,0,0
301940,11.61,11,3,10,6.4,9.4,0.45,0,0,4,0
301941,44.18,15,3,8,2.5,2.6,0.59,0,0,2,0
301942,19.8,17,6,2,4.7,0.1,0.84,0,1,3,0
301943,27.29,15,5,4,19.5,1.1,0.95,0,1,1,0
301944,56.77,13,2,5,1.9,12.5,0.61,0,0,3,0
301945,192.06,16,2,7,2.1,0.8,0.75,0,0,4,0
301946,48.9,13,0,7,0.2,5.7,1.79,0,0,3,0
301947,24.37,19,0,1,7.3,5.8,0.73,0,0,3,0
301948,5.39,12,0,1,2.5,0.9,1.8,0,0,5,0
301949,51.31,8,5,4,5.6,0.4,1.46,0,1,1,0
301950,42.68,19,2,2,0.7,1.9,0.52,0,0,1,0
301951,15.18,11,2,5,23.3,0.5,1.5,0,0,1,0
301952,64.9,8,5,7,0.1,1.0,1.34,0,1,2,0
301953,34.39,18,1,5,5.1,4.1,0.88,1,0,1,0
301954,201.33,23,0,6,2.2,0.9,0.9,0,0,2,0
301955,31.06,13,5,8,7.8,7.6,0.42,0,1,1,0
301956,74.21,20,0,3,1.0,1.9,0.94,0,0,1,0
301957,59.69,20,3,9,4.4,0.3,1.65,0,0,1,0
301958,22.08,15,2,6,22.7,3.8,0.51,0,0,1,0
301959,12.44,21,5,10,1.5,1.1,1.39,0,1,5,0
301960,76.35,9,3,7,4.3,2.4,1.94,0,0,2,0
301961,11.08,14,3,3,1.6,1.5,1.28,0,0,2,0
301962,31.95,10,1,5,8.1,2.3,0.48,0,0,1,0
301963,8.05,15,5,3,1.3,0.9,0.65,0,1,2,0
301964,44.19,22,5,4,6.9,2.5,0.31,0,1,1,0
301965,5.81,12,3,2,5.2,0.4,0.77,0,0,3,0
301966,13.25,9,1,9,4.2,3.0,0.97,0,0,7,0
301967,36.04,14,5,10,0.4,0.3,0.8,0,1,1,0
301968,21.5,12,1,2,1.9,2.4,1.56,0,0,2,0
301969,70.92,15,1,4,1.3,1.8,1.84,0,0,2,0
301970,35.53,15,1,10,5.7,0.9,1.0,0,0,2,0
301971,46.18,12,4,2,0.4,8.6,3.61,0,0,0,0
301972,50.18,7,2,7,4.0,1.0,0.69,0,0,4,0
301973,38.82,10,0,1,9.2,0.0,0.6,0,0,0,0
301974,33.2,16,4,4,5.3,1.9,0.77,0,0,1,0
301975,20.38,10,6,9,3.0,3.0,1.3,0,1,2,0
301976,29.8,9,0,8,12.9,0.9,1.57,0,0,1,0
301977,18.18,19,5,8,1.3,0.5,1.24,0,1,3,0
301978,7.06,8,3,9,9.4,1.3,0.66,0,0,3,0
301979,26.56,8,0,1,2.2,11.1,1.21,1,0,2,0
301980,4.32,10,0,7,1.8,1.8,1.02,0,0,2,0
301981,14.59,12,5,9,13.8,4.2,1.89,0,1,2,0
301982,88.59,18,4,2,0.9,3.1,0.63,0,0,1,0
301983,29.97,21,4,4,6.2,0.2,2.2,0,0,2,0
301984,42.13,17,5,6,5.1,0.1,0.78,0,1,1,0
301985,19.05,21,1,2,6.0,1.3,1.37,0,0,2,0
301986,57.9,10,4,9,3.4,13.2,0.55,0,0,2,0
301987,32.72,14,1,1,0.6,1.1,1.37,0,0,2,0
301988,61.62,11,6,3,6.0,1.7,1.4,0,1,1,0
301989,228.83,11,1,3,34.2,47.2,6.57,0,0,7,1
301990,13.39,19,6,10,5.6,10.2,1.98,0,1,1,0
301991,31.82,14,1,4,11.5,1.8,1.68,0,0,2,0
301992,180.67,10,2,1,6.4,1.4,0.23,0,0,1,0
301993,95.42,12,0,9,1.1,7.4,0.76,0,0,1,0
301994,50.45,8,5,7,1.2,3.4,0.79,0,1,0,0
301995,29.06,10,0,6,1.2,0.7,1.49,0,0,4,0
301996,123.89,10,5,7,4.3,7.6,0.47,1,1,1,0
301997,33.52,11,6,4,0.4,0.8,0.47,0,1,2,0
301998,37.97,16,6,6,1.4,1.1,0.55,0,1,3,0
301999,11.45,17,6,2,9.1,3.4,1.27,0,1,1,0
302000,123.44,11,4,5,2.6,2.4,0.42,0,0,3,0
302001,216.39,14,6,5,9.7,1.7,1.19,0,1,1,0
302002,139.91,17,2,4,12.8,4.5,1.41,0,0,3,0
302003,18.75,18,4,9,9.6,15.3,0.67,0,0,1,0
302004,13.64,17,3,3,5.0,1.1,1.56,0,0,0,0
302005,9.98,21,0,1,3.5,2.0,1.45,0,0,3,0
302006,58.92,20,4,10,4.4,0.7,0.67,0,0,4,0
302007,8.12,10,0,5,0.6,2.8,1.3,0,0,1,0
302008,82.22,0,1,7,3.2,4.1,0.88,0,0,1,0
302009,154.83,18,1,4,4.2,1.1,1.06,0,0,0,0
302010,25.38,17,3,1,18.7,1.2,0.47,0,0,0,0
302011,14.51,16,6,7,8.4,2.7,2.37,0,1,3,0
302012,74.45,4,6,8,5.7,0.2,1.04,0,1,4,0
302013,21.61,10,6,9,5.8,2.1,0.59,0,1,3,0
302014,3.07,18,5,10,6.4,0.1,2.09,0,1,1,0
302015,35.95,12,4,2,1.2,4.3,0.85,0,0,1,0
302016,38.62,7,6,2,2.6,0.7,1.22,0,1,5,0
302017,9.55,13,0,2,5.6,1.2,0.5,0,0,1,0
302018,132.19,9,5,6,14.4,6.8,1.63,0,1,2,0
302019,75.1,12,3,10,2.4,6.9,1.48,0,0,2,0
302020,52.98,23,4,2,2.6,2.3,2.6,0,0,2,0
302021,21.55,9,1,4,4.8,0.3,1.0,0,0,3,0
302022,17.79,13,1,9,2.9,0.1,0.38,0,0,3,0
302023,66.49,15,5,8,8.3,5.2,0.89,0,1,2,0
302024,7.22,22,2,6,1.5,12.3,0.62,0,0,3,0
302025,3.77,17,1,6,0.2,1.9,0.98,0,0,1,0
302026,15.88,12,5,8,1.8,0.3,1.51,0,1,2,0
302027,6.33,14,2,8,0.4,0.8,1.3,0,0,0,0
302028,6.67,8,0,7,2.2,2.6,1.39,0,0,1,0
302029,320.7,11,6,5,0.9,5.4,1.03,0,1,1,0
302030,71.54,13,1,5,4.5,1.6,0.66,0,0,2,0
302031,14.29,10,5,4,2.3,0.6,0.74,0,1,1,0
302032,349.24,18,5,2,0.8,0.3,0.49,0,1,4,0
302033,41.84,13,1,4,3.1,0.9,0.87,0,0,2,0
302034,59.14,20,1,3,7.1,3.5,2.1,0,0,4,0
302035,9.45,7,5,4,3.1,3.8,0.48,0,1,1,0
302036,55.67,13,5,2,2.7,5.8,0.53,0,1,4,0
